"","word","POS","logfreq","nmorph","ico","fun"
"1919","stain","Noun",2.50105926221775,"1",NA,2.390243902
"1920","circuit","Noun",2.5327543789925,"1",NA,2.333333333
"1921","creek","Noun",2.65801139665711,"1",NA,2.342105263
"1922","whack","Verb",2.65896484266443,"1",NA,3.545454545
"1923","glove","Noun",2.71264970162721,"1",NA,2.03030303
"1924","flu","Noun",2.64836001098093,"1",NA,1.630434783
"1925","barrier","Noun",2.2405492482826,"1",NA,2.275862069
"1926","vice","Adjective",2.97818051693741,"1",0.583333333333333,1.96875
"1927","cape","Name",2.62428209583567,"1",0.454545454545455,NA
"1928","yacht","Noun",2.6232492903979,"1",-0.9,2.382978723
"1929","haul","Verb",2.55870857053317,"1",NA,2.151515152
"1930","prank","Noun",2.31175386105575,"1",NA,3.315789474
"1931","glow","Noun",2.46834733041216,"1",1.15384615384615,NA
"1932","twin","Noun",2.72672720902657,"1",NA,2.048780488
"1933","shovel","Noun",2.54406804435028,"1",1.2,2.2
"1934","ape","Noun",2.69372694892365,"1",1.2,2.714285714
"1935","quarrel","Noun",2.45788189673399,"1",-0.0833333333333333,2.333333333
"1936","hurricane","Noun",2.65127801399814,"1",0.6,NA
"1937","peg","Name",3.26904570965762,"1",2.2,NA
"1938","culprit","Noun",1.7481880270062,"1",NA,2.448275862
"1939","tease","Verb",2.46389298898591,"1",NA,3.185185185
"1940","sponsor","Noun",2.43775056282039,"1",NA,1.95
"1941","casual","Adjective",2.57287160220048,"1",0.785714285714286,2.108108108
"1942","hay","Noun",2.51321760006794,"1",NA,2.6
"1943","rogue","Noun",2.28103336724773,"1",NA,2.484848485
"1944","mock","Verb",2.43933269383026,"1",NA,2.837837838
"1945","cue","Noun",2.59988307207369,"1",NA,2.0625
"1946","fury","Noun",2.29225607135648,"1",NA,2.52
"1947","hunch","Noun",2.58433122436753,"1",NA,2.676470588
"1948","oath","Noun",2.70329137811866,"1",NA,2.121212121
"1949","cease","Verb",2.64933485871214,"1",NA,2.027027027
"1950","lobster","Noun",2.57403126772772,"1",-0.636363636363636,3
"1951","leaf","Noun",2.42488163663107,"1",-0.785714285714286,2.290322581
"1952","spa","Noun",2.38021124171161,"1",NA,2.225806452
"1953","climate","Noun",2.25767857486918,"1",NA,2.206896552
"1954","blink","Verb",2.41329976408125,"1",NA,2.651162791
"1955","stew","Noun",2.51719589794997,"1",NA,2.4375
"1956","portal","Noun",2.34830486304816,"1",NA,2.588235294
"1957","wander","Verb",2.47712125471966,"1",0.545454545454545,NA
"1958","tidy","Adjective",2.27875360095283,"1",NA,2.6
"1959","ridge","Noun",2.55870857053317,"1",NA,2.24
"1960","stare","Verb",2.70671778233676,"1",NA,2.068965517
"1961","umbrella","Noun",2.58319877396862,"1",0.4,NA
"1962","fluid","Noun",2.65991620006985,"1",1.08333333333333,2.238095238
"1963","drake","Noun",2.48429983934679,"1",NA,2.3
"1964","comet","Noun",2.19865708695442,"1",NA,2.285714286
"1965","cigar","Noun",2.82020145948564,"1",-0.363636363636364,2.233333333
"1966","moustache","Noun",2.28780172993023,"1",NA,3.03030303
"1967","treason","Noun",2.41497334797082,"1",0.538461538461538,1.870967742
"1968","ferry","Noun",2.43775056282039,"1",NA,2.222222222
"1969","mentor","Noun",2.25285303097989,"1",NA,1.766666667
"1970","sock","Noun",2.66181268553726,"1",0.090909091,NA
"1971","phantom","Noun",2.32014628611105,"1",NA,2.5
"1972","convict","Verb",2.51188336097887,"1",NA,1.421052632
"1973","dome","Noun",2.00432137378264,"1",0.2,2.444444444
"1974","organ","Noun",2.56937390961505,"1",NA,2.291666667
"1975","dame","Noun",2.84695532501982,"1",NA,2.543478261
"1976","pier","Noun",2.52504480703685,"1",0.0909090909090909,2.35483871
"1977","mug","Noun",2.54406804435028,"1",0,2.266666667
"1978","feather","Noun",2.53019969820308,"1",1.15384615384615,NA
"1979","sigh","Noun",2.2405492482826,"1",2.8,2.535714286
"1980","scoundrel","Noun",2.1846914308176,"1",NA,3.413793103
"1981","relate","Verb",2.38560627359831,"1",0.0769230769230769,NA
"1982","sultan","Noun",2.21748394421391,"1",NA,2.294117647
"1983","vest","Noun",2.45484486000851,"1",0,2.029411765
"1984","feature","Noun",2.47567118832443,"1",NA,2.243243243
"1985","crow","Noun",2.35793484700045,"1",1.90909090909091,NA
"1986","tobacco","Noun",2.55266821611219,"1",-0.2,NA
"1987","bandit","Noun",2.28330122870355,"1",NA,2.325
"1988","meter","Noun",2.50242711998443,"1",NA,2.344827586
"1989","select","Verb",2.25767857486918,"1",0.0769230769230769,NA
"1990","bark","Noun",2.44870631990508,"1",-0.0666666666666667,2.676470588
"1991","racket","Noun",2.57978359661681,"1",1.1,NA
"1992","tray","Noun",2.61384182187607,"1",-0.066666667,1.80952381
"1993","probe","Noun",2.3541084391474,"1",NA,2.9
"1994","veil","Noun",2.18184358794477,"1",-1,2.34375
"1995","spaghetti","Noun",2.4814426285023,"1",1.066666667,NA
"1996","karma","Noun",2.24797326636181,"1",NA,2.84375
"1997","potato","Noun",2.76117581315573,"1",0.857142857,NA
"1998","auto","Noun",2.59328606702046,"1",NA,1.8125
"1999","knot","Noun",2.27646180417324,"1",-0.636363636363636,2.216216216
"2000","crab","Noun",2.54777470538782,"1",0,2.655172414
"2001","convent","Noun",2.23299611039215,"1",NA,2.428571429
"2002","anchor","Noun",2.57863920996807,"1",2.16666666666667,2.304347826
"2003","bolt","Noun",2.54654266347813,"1",1.1,2.29787234
"2004","pad","Noun",2.61909333062674,"1",NA,2.25
"2005","thirst","Noun",2.28103336724773,"1",NA,2
"2006","delight","Noun",2.46089784275655,"1",0.692307692307692,2.939393939
"2007","pigeon","Noun",2.48000694295715,"1",0.181818181818182,2.242424242
"2008","straw","Noun",2.50379068305718,"1",NA,2.305555556
"2009","condom","Noun",2.42160392686983,"1",NA,3.129032258
"2010","doom","Noun",2.45788189673399,"1",NA,1.970588235
"2011","urine","Noun",2.52244423350632,"1",NA,2.625
"2012","lounge","Noun",2.60422605308447,"1",NA,2.509433962
"2013","plea","Noun",2.54406804435028,"1",NA,1.941176471
"2014","treaty","Noun",2.38021124171161,"1",NA,2.032258065
"2015","spear","Noun",2.36735592102602,"1",0.909090909090909,2
"2016","finch","Name",2.31386722036915,"1",-0.5,2.642857143
"2017","pumpkin","Noun",2.74350976472843,"1",-0.583333333,2.961538462
"2018","puke","Verb",2.50514997831991,"1",NA,2.735294118
"2019","terrace","Noun",2.2405492482826,"1",NA,2.269230769
"2020","snatch","Verb",2.30102999566398,"1",NA,2.75862069
"2021","sew","Verb",2.44870631990508,"1",-0.125,NA
"2022","midst","Noun",2.24551266781415,"1",NA,2.230769231
"2023","squirrel","Noun",2.44715803134222,"1",0.363636364,NA
"2024","porch","Noun",2.69196510276736,"1",-0.6,2.21875
"2025","chess","Noun",2.58092497567562,"1",NA,2.282051282
"2026","hose","Noun",2.61489721603313,"1",0.642857143,2.514285714
"2027","womb","Noun",2.25042000230889,"1",NA,2.735294118
"2028","discreet","Adjective",2.31806333496276,"1",0.384615384615385,NA
"2029","queer","Adjective",2.47275644931721,"1",NA,2.923076923
"2030","crook","Noun",2.46239799789896,"1",1.46153846153846,2.418604651
"2031","flock","Noun",2.37657695705651,"1",NA,2.483870968
"2032","wrath","Noun",2.30102999566398,"1",NA,2.071428571
"2033","lizard","Noun",2.39445168082622,"1",1.66666666666667,2.487804878
"2034","cricket","Noun",2.16136800223497,"1",2.6,2.470588235
"2035","hollow","Noun",2.79379038469082,"1",1.5,NA
"2036","flirt","Verb",2.30319605742049,"1",1.08333333333333,3.03030303
"2037","scrub","Verb",2.50379068305718,"1",NA,2.428571429
"2038","morphine","Noun",2.52113808370404,"1",NA,2.210526316
"2039","fag","Noun",2.44090908206522,"1",NA,2.2
"2040","layer","Noun",2.27875360095283,"1",NA,3.05
"2041","glimpse","Noun",2.23552844690755,"1",NA,1.96969697
"2042","confuse","Verb",2.38738982633873,"1",1,NA
"2043","parrot","Noun",2.22530928172586,"1",1.09090909090909,2.703703704
"2044","mule","Noun",2.55509444857832,"1",NA,2.875
"2045","cupboard","Noun",2.10720996964787,"1",1.36363636363636,2.263157895
"2046","camel","Noun",2.40993312333129,"1",0.272727272727273,3
"2047","jade","Noun",2.41497334797082,"1",NA,1.96
"2048","distress","Noun",2.5705429398819,"1",NA,1.483870968
"2049","nickel","Noun",2.63548374681491,"1",0.727272727272727,2.421052632
"2050","filth","Noun",2.3654879848909,"1",1.66666666666667,2.166666667
"2051","shin","Noun",2.19865708695442,"1",NA,2.515151515
"2052","inch","Noun",2.80071707828239,"1",1.83333333333333,2
"2053","contempt","Noun",2.40993312333129,"1",NA,1.804347826
"2054","canal","Noun",2.51454775266029,"1",NA,2.64516129
"2055","shallow","Adjective",2.48000694295715,"1",-0.916666666666667,NA
"2056","rookie","Noun",2.40312052117582,"1",NA,2.55
"2057","disco","Noun",2.46982201597816,"1",NA,2.964285714
"2058","summit","Noun",2.23299611039215,"1",NA,2.590909091
"2059","zip","Verb",2.5910646070265,"1",3.4,2.625
"2060","scoop","Noun",2.46239799789896,"1",NA,2.511111111
"2061","jewel","Noun",2.56820172406699,"1",1.25,2.342857143
"2062","swap","Verb",2.26951294421792,"1",NA,2.703703704
"2063","token","Noun",2.31386722036915,"1",NA,2.2
"2064","stereo","Noun",2.48429983934679,"1",1.3,NA
"2065","cane","Noun",2.62940959910272,"1",NA,2.029411765
"2066","mold","Noun",2.34242268082221,"1",0,NA
"2067","gorilla","Noun",2.45331834004704,"1",0.818181818181818,NA
"2068","yoga","Noun",2.35793484700045,"1",NA,2.677419355
"2069","drift","Noun",2.51587384371168,"1",1.90909090909091,2
"2070","lump","Noun",2.26007138798507,"1",2.38461538461538,NA
"2071","heel","Noun",2.57749179983723,"1",NA,2.28
"2072","bash","Verb",2.22530928172586,"1",3.08333333333333,2.731707317
"2073","ban","Noun",2.20682587603185,"1",NA,2.171428571
"2074","wit","Noun",2.4814426285023,"1",NA,3.142857143
"2075","poke","Verb",2.47567118832443,"1",NA,3.275
"2076","wheat","Noun",2.46834733041216,"1",-0.0909090909090909,2.045454545
"2077","raven","Noun",2.20411998265592,"1",0,NA
"2078","faggot","Noun",2.54530711646582,"1",NA,2.571428571
"2079","hike","Noun",2.52374646681156,"1",1.18181818181818,NA
"2080","flour","Noun",2.20951501454263,"1",NA,2.216216216
"2081","frost","Name",2.39093510710338,"1",0.615384615384615,NA
"2082","blend","Verb",2.34044411484012,"1",NA,2.025
"2083","garlic","Noun",2.48713837547719,"1",0.230769230769231,2.4
"2084","tackle","Verb",2.34242268082221,"1",NA,1.892857143
"2085","hen","Noun",2.2148438480477,"1",0.454545455,2.458333333
"2086","soccer","Noun",2.80685802951882,"1",0.272727272727273,2.416666667
"2087","pudding","Noun",2.4983105537896,"1",0.3,3.024390244
"2088","peasant","Noun",2.31386722036915,"1",NA,2.833333333
"2089","comb","Verb",2.49136169383427,"1",-0.066666667,2.416666667
"2090","gaze","Noun",2.11394335230684,"1",NA,2.171428571
"2091","curry","Noun",2.09691001300806,"1",NA,2.444444444
"2092","sherry","Noun",2.8488047010518,"1",NA,2.40625
"2093","grease","Noun",2.55022835305509,"1",1.57142857142857,2.84
"2094","steer","Verb",2.48572142648158,"1",NA,2.095238095
"2095","pause","Noun",2.44090908206522,"1",NA,2.085714286
"2096","brothel","Noun",1.91907809237607,"1",NA,2.930232558
"2097","exile","Noun",1.98227123303957,"1",NA,1.864864865
"2098","dove","Noun",2.45484486000851,"1",0.3,NA
"2099","boost","Noun",2.36361197989214,"1",NA,2.760869565
"2100","despise","Verb",2.36361197989214,"1",1,NA
"2101","verge","Noun",2.22530928172586,"1",-0.461538461538462,2.730769231
"2102","verse","Noun",2.37839790094814,"1",NA,2.275862069
"2103","merchant","Noun",2.16731733474818,"1",NA,2.193548387
"2104","slit","Verb",2.29003461136252,"1",1.38461538461538,2.838709677
"2105","waltz","Noun",2.44715803134222,"1",NA,2.394736842
"2106","bingo","Noun",2.80685802951882,"1",NA,3.25
"2107","tab","Noun",2.46982201597816,"1",NA,2.032258065
"2108","tutor","Noun",2.37291200297011,"1",NA,2.296296296
"2109","visa","Noun",2.33645973384853,"1",NA,1.615384615
"2110","tramp","Noun",2.62736585659273,"1",NA,2.775
"2111","ark","Noun",2.30102999566398,"1",NA,2.666666667
"2112","gigantic","Adjective",2.28103336724773,"1",2.38461538461538,NA
"2113","batch","Noun",2.32837960343874,"1",NA,2.03125
"2114","tango","Noun",2.43933269383026,"1",NA,2.933333333
"2115","grind","Verb",2.28103336724773,"1",2,2.896551724
"2116","sage","Noun",1.95424250943932,"1",NA,2.342105263
"2117","pint","Noun",2.22530928172586,"1",NA,2.714285714
"2118","negro","Noun",2.43933269383026,"1",NA,1.791666667
"2119","drone","Noun",2.16136800223497,"1",NA,2.344827586
"2120","debris","Noun",2.20411998265592,"1",NA,2.146341463
"2121","swan","Name",2.54282542695918,"1",-0.75,NA
"2122","shack","Noun",2.46089784275655,"1",0.9,2.851851852
"2123","axe","Noun",2.39794000867204,"1",1.9,2.358974359
"2124","halt","Verb",2.76042248342321,"1",NA,1.677419355
"2125","portion","Noun",2.34635297445064,"1",0.416666666666667,2.146341463
"2126","pyramid","Noun",2.31175386105575,"1",1.27272727272727,NA
"2127","canvas","Noun",2.33645973384853,"1",0.6,2.088235294
"2128","bin","Noun",2.43933269383026,"1",NA,1.84
"2129","herb","Noun",2.40654018043396,"1",0.230769230769231,2.625
"2130","clap","Verb",2.38381536598043,"1",2.833333333,2.693877551
"2131","penguin","Noun",2.17026171539496,"1",-1.583333333,2.866666667
"2132","barge","Verb",2.29885307640971,"1",NA,2.617647059
"2133","limb","Noun",2.37839790094814,"1",NA,2.133333333
"2134","stroll","Noun",2.32633586092875,"1",0.818181818181818,2.24137931
"2135","recruit","Verb",2.27646180417324,"1",NA,1.838709677
"2136","employ","Verb",2.23552844690755,"1",NA,2.171428571
"2137","splash","Noun",2.33445375115093,"1",3.5,2.76
"2138","stitch","Verb",2.58206336291171,"1",NA,2.56097561
"2139","turf","Noun",2.34044411484012,"1",NA,2.404761905
"2140","banquet","Noun",2.42160392686983,"1",NA,2.333333333
"2141","thrust","Verb",2.29666519026153,"1",NA,3
"2142","roast","Adjective",2.69897000433602,"1",0.714285714285714,2.461538462
"2143","protein","Noun",2.36361197989214,"1",NA,2.125
"2144","scope","Noun",2.45788189673399,"1",NA,2.255813953
"2145","strangle","Verb",2.35024801833416,"1",1.28571428571429,NA
"2146","nude","Adjective",2.48000694295715,"1",NA,3.352941176
"2147","syndrome","Noun",2.50650503240487,"1",NA,2.075
"2148","ghetto","Noun",2.45178643552429,"1",NA,2.263157895
"2149","torment","Noun",2.14612803567824,"1",2,1.310344828
"2150","tick","Noun",2.56937390961505,"1",2.90909090909091,2.5
"2151","mosque","Noun",1.78532983501077,"1",NA,1.777777778
"2152","salon","Noun",2.37106786227174,"1",NA,2.548387097
"2153","parish","Noun",2.19033169817029,"1",NA,2.25
"2154","refuge","Noun",2.10037054511756,"1",NA,1.684210526
"2155","cripple","Noun",2.29003461136252,"1",NA,1.939393939
"2156","bind","Verb",2.23552844690755,"1",NA,1.875
"2157","brake","Noun",2.48572142648158,"1",NA,2
"2158","courier","Noun",2.22788670461367,"1",NA,2.36
"2159","stern","Noun",2.51587384371168,"1",NA,1.8
"2160","sniff","Verb",2.26007138798507,"1",3.36363636363636,2.903225806
"2161","crib","Noun",2.50105926221775,"1",-0.411764706,2.295454545
"2162","gown","Noun",2.52504480703685,"1",-0.727272727272727,NA
"2163","shaft","Noun",2.59549622182557,"1",NA,3.46875
"2164","gag","Noun",2.55750720190566,"1",NA,2.90625
"2165","vase","Noun",2.29446622616159,"1",-0.181818181818182,NA
"2166","comic","Adjective",2.7427251313047,"1",NA,3.24
"2167","peel","Verb",2.43775056282039,"1",NA,2.75
"2168","rail","Noun",2.36921585741014,"1",NA,2.477272727
"2169","moose","Noun",2.45178643552429,"1",0.3,3.103448276
"2170","tribute","Noun",2.42813479402879,"1",NA,1.9
"2171","bluff","Noun",2.50242711998443,"1",NA,2.484848485
"2172","hush","Interjection",2.58994960132571,"1",2.23076923076923,NA
"2173","cathedral","Noun",2.28103336724773,"1",0.454545454545455,NA
"2174","lens","Noun",2.37839790094814,"1",NA,2.058823529
"2175","convoy","Noun",2.26007138798507,"1",NA,2.272727273
"2176","hull","Noun",2.33445375115093,"1",NA,2.444444444
"2177","combine","Verb",2.05690485133647,"1",NA,2.333333333
"2178","tuna","Noun",2.61172330800734,"1",0.153846154,2.647058824
"2179","vent","Noun",2.3541084391474,"1",NA,2.090909091
"2180","roar","Noun",2.31386722036915,"1",3.92307692307692,2.03125
"2181","aspect","Noun",2.29666519026153,"1",-0.333333333333333,2.333333333
"2182","tennis","Noun",2.84260923961056,"1",-0.636363636363636,2.217391304
"2183","gasp","Noun",1.94939000664491,"1",NA,2.28125
"2184","mop","Noun",2.32633586092875,"1",1.8125,NA
"2185","rag","Noun",2.38916608436453,"1",NA,2.484848485
"2186","siren","Noun",2.52504480703685,"1",NA,2.375
"2187","cement","Noun",2.37106786227174,"1",-0.3,2.166666667
"2188","booty","Noun",2.49692964807321,"1",NA,4.318181818
"2189","slam","Verb",2.47275644931721,"1",NA,2.333333333
"2190","loot","Noun",2.26007138798507,"1",NA,3.157894737
"2191","spice","Noun",2.43296929087441,"1",0.538461538461538,NA
"2192","clone","Noun",2.11058971029925,"1",NA,2.533333333
"2193","compass","Noun",2.31806333496276,"1",NA,2.655172414
"2194","scrap","Noun",2.35024801833416,"1",-0.0625,2.323529412
"2195","yield","Verb",2.31597034545692,"1",NA,1.944444444
"2196","canyon","Noun",2.6222140229663,"1",NA,2.272727273
"2197","toad","Noun",2.46389298898591,"1",0.5,2.611111111
"2198","norm","Noun",2.23299611039215,"1",NA,2.085714286
"2199","sour","Adjective",2.47421626407626,"1",1.46153846153846,NA
"2200","chauffeur","Noun",2.45939248775923,"1",NA,2.821428571
"2201","voyage","Noun",2.48713837547719,"1",NA,2.210526316
"2202","resent","Verb",2.46834733041216,"1",0,NA
"2203","remorse","Noun",2.19033169817029,"1",NA,1.825
"2204","ambush","Noun",2.44404479591808,"1",NA,2.058823529
"2205","thug","Noun",2.25285303097989,"1",NA,2.294117647
"2206","exploit","Verb",2.10037054511756,"1",NA,2.238095238
"2207","kitten","Noun",2.38381536598043,"1",0.1,NA
"2208","dorm","Noun",2.56820172406699,"1",NA,2.344827586
"2209","platoon","Noun",2.56702636615906,"1",NA,2.375
"2210","mist","Noun",2.26007138798507,"1",2.46153846153846,2.37037037
"2211","twilight","Noun",2.19589965240923,"1",1.9,2.333333333
"2212","nuisance","Noun",2.21748394421391,"1",NA,2.375
"2213","bathe","Verb",2.11058971029925,"1",NA,2.233333333
"2214","slash","Verb",2.0899051114394,"1",2.81818181818182,2.625
"2215","broom","Noun",2.38738982633873,"1",0.571428571,NA
"2216","foam","Noun",2.25527250510331,"1",1.61538461538462,2.341463415
"2217","calf","Noun",2.18184358794477,"1",-0.4,2.365853659
"2218","mat","Noun",2.25285303097989,"1",0.545454545454545,1.964285714
"2219","gem","Noun",2.10380372095596,"1",1,2.5
"2220","tomato","Noun",2.48000694295715,"1",0,NA
"2221","gutter","Noun",2.42813479402879,"1",NA,2.724137931
"2222","trim","Verb",2.34044411484012,"1",0.181818181818182,2.225
"2223","sole","Adjective",2.42975228000241,"1",NA,2.25
"2224","swift","Adjective",2.29666519026153,"1",3.23076923076923,2.135135135
"2225","cord","Noun",2.55509444857832,"1",NA,1.923076923
"2226","vaccine","Noun",1.99563519459755,"1",NA,1.885714286
"2227","mustard","Noun",2.51851393987789,"1",-0.6,2.617647059
"2228","sync","Noun",2.22788670461367,"1",NA,2.121212121
"2229","mute","Adjective",2.10720996964787,"1",0.545454545454545,2.071428571
"2230","ant","Noun",2.43775056282039,"1",0.6,2.275
"2231","blouse","Noun",2.43616264704076,"1",1.1,2.137931034
"2232","riddle","Noun",2.3654879848909,"1",NA,2.96969697
"2233","slick","Noun",2.54530711646582,"1",2.06666666666667,3.166666667
"2234","pact","Noun",2.28555730900777,"1",NA,2.185185185
"2235","marble","Noun",2.42651126136458,"1",1.4,2.147058824
"2236","bounty","Noun",2.56466606425209,"1",NA,2.529411765
"2237","cereal","Noun",2.51188336097887,"1",0.214285714,NA
"2238","tailor","Noun",2.33041377334919,"1",NA,2.388888889
"2239","motto","Noun",2.41664050733828,"1",NA,2.517241379
"2240","jasmine","Noun",2.4456042032736,"1",NA,1.833333333
"2241","kite","Noun",2.07188200730613,"1",-0.166666666666667,2.638888889
"2242","bunk","Noun",2.50650503240487,"1",NA,2.96
"2243","rhyme","Noun",2.3541084391474,"1",NA,2.666666667
"2244","cosmos","Noun",2.18752072083646,"1",NA,2.606060606
"2245","raft","Noun",2.38201704257487,"1",0.3,1.909090909
"2246","snitch","Noun",2.20951501454263,"1",NA,2.789473684
"2247","ramp","Noun",2.17026171539496,"1",NA,2.121212121
"2248","crate","Noun",2.32221929473392,"1",NA,1.916666667
"2249","curve","Noun",2.37291200297011,"1",1,NA
"2250","nod","Verb",2.3096301674259,"1",NA,2.15625
"2251","swine","Noun",2.35602585719312,"1",NA,2.875
"2252","maze","Noun",2.11727129565576,"1",NA,2.5
"2253","beacon","Noun",2.29666519026153,"1",NA,2.375
"2254","blunt","Adjective",2.39967372148104,"1",3.16666666666667,NA
"2255","cloak","Noun",2.18752072083646,"1",0.272727272727273,2.257142857
"2256","maestro","Noun",2.1846914308176,"1",NA,2.837837838
"2257","pupil","Noun",2.20682587603185,"1",-0.642857142857143,2.794871795
"2258","guru","Noun",1.89762709129044,"1",NA,3.185185185
"2259","curb","Noun",2.32221929473392,"1",0.384615384615385,2.121212121
"2260","chalk","Noun",2.26481782300954,"1",0.636363636,2.060606061
"2261","hustle","Verb",2.60530504614111,"1",NA,2.725
"2262","thud","Noun",2,"1",3.38461538461538,3.081081081
"2263","banner","Noun",2.4814426285023,"1",-0.727272727272727,NA
"2264","scold","Verb",1.83250891270624,"1",NA,1.78125
"2265","pickle","Noun",2.37291200297011,"1",1.545454545,NA
"2266","ski","Noun",2.6170003411209,"1",NA,2.193548387
"2267","hockey","Noun",2.7701152947871,"1",0.6,NA
"2268","mint","Noun",2.44404479591808,"1",0.538461538461538,2.464285714
"2269","ripe","Adjective",2.33041377334919,"1",0.714285714285714,NA
"2270","sly","Adjective",2.13672056715641,"1",1.38461538461538,NA
"2271","op","Noun",2.27646180417324,"1",NA,2.416666667
"2272","dolphin","Noun",2.15228834438306,"1",0.181818181818182,2.684210526
"2273","flute","Noun",2.03742649794062,"1",1.54545454545455,2.441176471
"2274","vintage","Noun",2.17609125905568,"1",NA,2.346153846
"2275","epic","Adjective",2.08278537031645,"1",NA,2.75
"2276","console","Verb",2.06069784035361,"1",NA,1.770833333
"2277","trumpet","Noun",2.32428245529769,"1",0.727272727272727,2.408163265
"2278","bliss","Noun",2.20682587603185,"1",1.83333333333333,2.357142857
"2279","hum","Interjection",2.39269695325967,"1",3.76923076923077,NA
"2280","slug","Noun",2.40483371661994,"1",1.6,3.074074074
"2281","mild","Adjective",2.39093510710338,"1",0.75,2.163265306
"2282","hitch","Noun",2.32014628611105,"1",NA,2.4
"2283","bugger","Noun",2.34830486304816,"1",NA,3.344827586
"2284","troop","Noun",2.47275644931721,"1",NA,2.096774194
"2285","squadron","Noun",2.35218251811136,"1",NA,2.16
"2286","tow","Noun",2.47129171105894,"1",NA,2.075
"2287","weasel","Noun",2.39967372148104,"1",NA,3.6875
"2288","harness","Noun",2.12710479836481,"1",NA,2.096774194
"2289","potion","Noun",2.58092497567562,"1",NA,2.583333333
"2290","aspirin","Noun",2.59769518592551,"1",NA,2.166666667
"2291","saloon","Noun",2.41995574848976,"1",NA,2.857142857
"2292","tavern","Noun",2.20139712432045,"1",NA,2.5
"2293","grenade","Noun",2.37291200297011,"1",-0.4,1.741935484
"2294","chimney","Noun",2.33041377334919,"1",NA,2.285714286
"2295","legit","Noun",2.13672056715641,"1",-0.615384615384615,NA
"2296","stud","Noun",2.55022835305509,"1",NA,3.606060606
"2297","skate","Verb",2.48000694295715,"1",1.416666667,2.148148148
"2298","merit","Noun",2.2405492482826,"1",NA,2.146341463
"2299","bouquet","Noun",2.21748394421391,"1",0.909090909090909,2.594594595
"2300","filter","Noun",2.21218760440396,"1",NA,2.038461538
"2301","hog","Noun",2.41830129131975,"1",0,2.9375
"2302","surround","Verb",2.19589965240923,"1",NA,1.942857143
"2303","crust","Noun",2.22271647114758,"1",NA,2.277777778
"2304","matrix","Noun",2.29003461136252,"1",NA,2.55
"2305","tornado","Noun",2.11727129565576,"1",1,NA
"2306","stray","Adjective",2.43616264704076,"1",0.7,2.324324324
"2307","remedy","Noun",2.07554696139253,"1",0,NA
"2308","soak","Verb",2.24797326636181,"1",NA,2.178571429
"2309","debut","Noun",2.12385164096709,"1",NA,2.27027027
"2310","hump","Noun",2.3541084391474,"1",2.15384615384615,NA
"2311","asset","Noun",2.28780172993023,"1",NA,2.24
"2312","olive","Adjective",2.57518784492766,"1",0.6,2.461538462
"2313","vicar","Noun",1.88081359228079,"1",NA,2.628571429
"2314","relay","Noun",2.1846914308176,"1",NA,2.1
"2315","corps","Noun",2.74507479158206,"1",NA,2.333333333
"2316","serum","Noun",2.28330122870355,"1",NA,2.75
"2317","dungeon","Noun",2.12057393120585,"1",NA,2.64516129
"2318","beaver","Noun",2.39269695325967,"1",0.2,3.064516129
"2319","wool","Noun",2.20951501454263,"1",-0.153846153846154,NA
"2320","zoom","Verb",2.26007138798507,"1",3.6,3.043478261
"2321","scrape","Verb",2.32428245529769,"1",NA,2.03125
"2322","queue","Noun",1.78532983501077,"1",NA,2.782608696
"2323","crocodile","Noun",2.06445798922692,"1",1,NA
"2324","deacon","Noun",2.16731733474818,"1",NA,2.2
"2325","claw","Noun",2.35024801833416,"1",NA,2.085714286
"2326","defy","Verb",2.20139712432045,"1",0.846153846153846,NA
"2327","cartel","Noun",1.81954393554187,"1",NA,2.178571429
"2328","bun","Noun",2.17026171539496,"1",NA,3.068181818
"2329","magnet","Noun",2.14921911265538,"1",NA,2.225806452
"2330","cent","Noun",2.68484536164441,"1",NA,2.382352941
"2331","cabbage","Noun",2.17318626841227,"1",-0.9,2.962962963
"2332","crude","Adjective",2.19312459835446,"1",NA,2.382352941
"2333","peach","Noun",2.51188336097887,"1",0,2.227272727
"2334","titan","Noun",1.8750612633917,"1",NA,2.46875
"2335","groove","Noun",2.32837960343874,"1",NA,2.71875
"2336","reel","Noun",2.22271647114758,"1",NA,2.517241379
"2337","morale","Noun",2.32428245529769,"1",NA,2.457142857
"2338","ketchup","Noun",2.49276038902684,"1",0.3,2.476190476
"2339","gravy","Noun",2.43136376415899,"1",NA,2.709677419
"2340","dent","Noun",2.25767857486918,"1",NA,2
"2341","amateur","Adjective",2.52504480703685,"1",-0.857142857142857,NA
"2342","slay","Verb",2.04139268515822,"1",0.6,NA
"2343","limp","Noun",2.27415784926368,"1",3,2.8
"2344","moss","Name",2.16435285578444,"1",0.181818181818182,NA
"2345","tit","Noun",2.23552844690755,"1",NA,4.25
"2346","brunch","Noun",2.27875360095283,"1",NA,2.475
"2347","prop","Noun",2.27646180417324,"1",NA,2.225
"2348","venom","Noun",2.07918124604762,"1",NA,2.236842105
"2349","lime","Noun",2.22788670461367,"1",0.5,2.296296296
"2350","tickle","Verb",2.39093510710338,"1",2.142857143,3.302325581
"2351","falcon","Noun",2.23044892137827,"1",1.18181818181818,2.485714286
"2352","heap","Noun",2.39794000867204,"1",NA,2.892857143
"2353","sermon","Noun",2.14612803567824,"1",NA,1.904761905
"2354","truce","Noun",2.34439227368511,"1",NA,2.428571429
